num,id,name,hours,n,y,gnum
1278,134967717,7 Days to Die,1.6,35,36,16
1278,134967717,Battlestations Pacific,0.7,35,36,16
1279,166811621,Dota 2,3.7,35,36,1
1280,196437409,Dota 2,47,35,36,1
1281,296225264,METAL GEAR SOLID V THE PHANTOM PAIN,0.5,35,36,1
1282,28633466,Counter-Strike Source,0.7,35,36,1
1283,154624403,Team Fortress 2,10.5,35,36,1
1284,216674215,Team Fortress 2,12.6,35,36,7
1284,216674215,The Mighty Quest For Epic Loot,7.3,35,36,7
1284,216674215,Unturned,4.3,35,36,7
1284,216674215,Cubic Castles,1.9,35,36,7
1284,216674215,Robocraft,1.7,35,36,7
1284,216674215,BLOCKADE 3D,0.9,35,36,7
1284,216674215,School of Dragons How to Train Your Dragon,0.8,35,36,7
1285,119350525,Team Fortress 2,2.6,35,36,1
1286,238378861,Warframe,8.1,35,36,2
1286,238378861,FreeStyle2 Street Basketball,0.1,35,36,2
1287,118859786,Counter-Strike Global Offensive,57,35,36,2
1287,118859786,Team Fortress 2,1.1,35,36,2
1288,161309693,Assassin's Creed Brotherhood,4.7,35,36,4
1288,161309693,Trove,0.9,35,36,4
1288,161309693,Run and Fire,0.5,35,36,4
1288,161309693,Red Crucible Firestorm,0.4,35,36,4
1289,165842250,Dota 2,6.3,35,36,1
1290,175612514,Dota 2,3.1,35,36,1
1291,102949215,Team Fortress 2,19.1,35,36,1
1292,136341868,Dota 2,0.5,35,36,1
1293,237036035,Dota 2,208,35,36,1
1294,69946630,Counter-Strike Global Offensive,902,35,36,6
1294,69946630,Dota 2,203,35,36,6
1294,69946630,RIFT,18.6,35,36,6
1294,69946630,Rocket League,7.1,35,36,6
1294,69946630,Realm of the Mad God,0.7,35,36,6
1294,69946630,Get Off My Lawn!,0.1,35,36,6
1295,92322563,The Elder Scrolls V Skyrim,60,35,36,1
1296,262474788,Tom Clancy's Ghost Recon Phantoms - EU,23,36,37,4
1296,262474788,Neverwinter,18.4,36,37,4
1296,262474788,Team Fortress 2,1,36,37,4
1296,262474788,Unturned,0.6,36,37,4
1297,149081421,Dota 2,1,36,37,1
1298,131995566,Team Fortress 2,2.5,36,37,1
1299,145078067,Dota 2,14.8,36,37,1
1300,65420540,Counter-Strike Global Offensive,349,36,37,19
1300,65420540,Counter-Strike Source,203,36,37,19
1300,65420540,Grand Theft Auto V,17.5,36,37,19
1300,65420540,Borderlands 2,15.7,36,37,19
1300,65420540,MotoGP14,15.4,36,37,19
1300,65420540,TERA,12.5,36,37,19
1300,65420540,DiRT Rally,9.6,36,37,19
1300,65420540,Mad Max,7.8,36,37,19
1300,65420540,BioShock Infinite,7.2,36,37,19
1300,65420540,Insurgency,7,36,37,19
1300,65420540,Project CARS,5.9,36,37,19
1300,65420540,Fallout 4,5.2,36,37,19
1300,65420540,Portal,4.8,36,37,19
1300,65420540,Portal 2,4.4,36,37,19
1300,65420540,Natural Selection 2,3.6,36,37,19
1300,65420540,Tomb Raider,2.5,36,37,19
1300,65420540,PlanetSide 2,2,36,37,19
1300,65420540,Tom Clancy's Ghost Recon Phantoms - NA,0.3,36,37,19
1300,65420540,Rise of Incarnates,0.1,36,37,19
1301,196086652,Dota 2,1.6,36,37,1
1302,203746661,Dota 2,2223,36,37,1
1303,226597231,BLOCKADE 3D,6.3,36,37,6
1303,226597231,Battle Islands,1.2,36,37,6
1303,226597231,Boring Man - Online Tactical Stickman Combat,1,36,37,6
1303,226597231,TDP5 Arena 3D,0.3,36,37,6
1303,226597231,Robocraft,0.2,36,37,6
1303,226597231,Walkover,0.1,36,37,6
1304,200517250,Super Crate Box,0.3,36,37,1
1305,117036229,Team Fortress 2,0.5,36,37,1
1306,35729292,Dota 2,1086,36,37,30
1306,35729292,Counter-Strike Global Offensive,525,36,37,30
1306,35729292,Counter-Strike,370,36,37,30
1306,35729292,Counter-Strike Source,270,36,37,30
1306,35729292,Left 4 Dead 2,151,36,37,30
1306,35729292,Left 4 Dead,85,36,37,30
1306,35729292,PAYDAY 2,66,36,37,30
1306,35729292,Counter-Strike Condition Zero,56,36,37,30
1306,35729292,Tom Clancy's Splinter Cell Blacklist,15.3,36,37,30
1306,35729292,Killing Floor,15.1,36,37,30
1306,35729292,Team Fortress 2,11.5,36,37,30
1306,35729292,Dino D-Day,7.2,36,37,30
1306,35729292,Unturned,6.7,36,37,30
1306,35729292,Hotline Miami,4.7,36,37,30
1306,35729292,DiggerOnline,3.8,36,37,30
1306,35729292,Portal,3.8,36,37,30
1306,35729292,Chivalry Medieval Warfare,2.1,36,37,30
1306,35729292,Survarium,1.8,36,37,30
1306,35729292,Insurgency,1.6,36,37,30
1306,35729292,Batman Arkham Origins,1.1,36,37,30
1306,35729292,Garry's Mod,0.8,36,37,30
1306,35729292,Day of Defeat Source,0.4,36,37,30
1306,35729292,No More Room in Hell,0.4,36,37,30
1306,35729292,RACE 07,0.4,36,37,30
1306,35729292,Zombie Panic Source,0.3,36,37,30
1306,35729292,Everlasting Summer,0.3,36,37,30
1306,35729292,Half-Life 2 Deathmatch,0.2,36,37,30
1306,35729292,Goat Simulator,0.2,36,37,30
1306,35729292,Counter-Strike Nexon Zombies,0.2,36,37,30
1306,35729292,Trove,0.1,36,37,30
1307,158476996,DC Universe Online,127,36,37,15
1307,158476996,Terraria,103,36,37,15
1307,158476996,RIFT,74,36,37,15
1307,158476996,The Elder Scrolls V Skyrim,62,36,37,15
1307,158476996,Warframe,32,36,37,15
1307,158476996,Team Fortress 2,7.2,36,37,15
1307,158476996,Dragon's Prophet,3.9,36,37,15
1307,158476996,Star Trek Online,3.6,36,37,15
1307,158476996,Royal Quest,3.5,36,37,15
1307,158476996,Heroes & Generals,1.4,36,37,15
1307,158476996,Villagers and Heroes,1,36,37,15
1307,158476996,Neverwinter,0.7,36,37,15
1307,158476996,Defiance,0.6,36,37,15
1307,158476996,Dota 2,0.3,36,37,15
1307,158476996,Marvel Heroes 2015,0.3,36,37,15
1308,101690993,Dragon Age Origins - Ultimate Edition,148,36,37,76
1308,101690993,The Elder Scrolls V Skyrim,141,36,37,76
1308,101690993,Sid Meier's Civilization V,99,36,37,76
1308,101690993,Fallout New Vegas,82,36,37,76
1308,101690993,Fallout 4,74,36,37,76
1308,101690993,Mass Effect,71,36,37,76
1308,101690993,Assassin's Creed II,52,36,37,76
1308,101690993,Prison Architect,50,36,37,76
1308,101690993,Assassin's Creed III,50,36,37,76
1308,101690993,Divinity Original Sin,48,36,37,76
1308,101690993,TERA,46,36,37,76
1308,101690993,Saints Row The Third,44,36,37,76
1308,101690993,Assassin's Creed Brotherhood,41,36,37,76
1308,101690993,Plague Inc Evolved,38,36,37,76
1308,101690993,Saints Row IV,38,36,37,76
1308,101690993,Assassin's Creed Revelations,38,36,37,76
1308,101690993,Vampire The Masquerade - Bloodlines,35,36,37,76
1308,101690993,Borderlands 2,33,36,37,76
1308,101690993,Tropico 4,31,36,37,76
1308,101690993,Age of Mythology Extended Edition,31,36,37,76
1308,101690993,Deus Ex Human Revolution,30,36,37,76
1308,101690993,Endless Legend,29,36,37,76
1308,101690993,Fable III,28,36,37,76
1308,101690993,Sid Meier's Civilization Beyond Earth,28,36,37,76
1308,101690993,Saints Row 2,23,36,37,76
1308,101690993,The Walking Dead,23,36,37,76
1308,101690993,Borderlands The Pre-Sequel,22,36,37,76
1308,101690993,Tomb Raider,21,36,37,76
1308,101690993,Assassin's Creed,21,36,37,76
1308,101690993,Shadowrun Dragonfall - Director's Cut,18.5,36,37,76
1308,101690993,Life Is Strange,18.1,36,37,76
1308,101690993,Kingdoms of Amalur Reckoning,16.5,36,37,76
1308,101690993,Dishonored,16.3,36,37,76
1308,101690993,Portal 2,15.8,36,37,76
1308,101690993,Hitman Absolution,15.7,36,37,76
1308,101690993,Hate Plus,14.8,36,37,76
1308,101690993,Tropico 5,13.9,36,37,76
1308,101690993,Influent,13.5,36,37,76
1308,101690993,Mass Effect 2,12.3,36,37,76
1308,101690993,Broken Age,11.1,36,37,76
1308,101690993,Analogue A Hate Story,10.2,36,37,76
1308,101690993,The Witcher 2 Assassins of Kings Enhanced Edition,9.7,36,37,76
1308,101690993,ArtRage Studio Pro,9.3,36,37,76
1308,101690993,Ether One,9.3,36,37,76
1308,101690993,Remember Me,8.5,36,37,76
1308,101690993,Hatoful Boyfriend,8.2,36,37,76
1308,101690993,Bound By Flame,7.4,36,37,76
1308,101690993,Chaos on Deponia,7.4,36,37,76
1308,101690993,Banished,6.8,36,37,76
1308,101690993,Deponia,5.9,36,37,76
1308,101690993,Grey Goo,5.8,36,37,76
1308,101690993,Gone Home,5.1,36,37,76
1308,101690993,SimCity 4 Deluxe,4.8,36,37,76
1308,101690993,Brothers - A Tale of Two Sons,4.5,36,37,76
1308,101690993,Godus,4.2,36,37,76
1308,101690993,Game Dev Tycoon,3.7,36,37,76
1308,101690993,Portal,3.4,36,37,76
1308,101690993,Never Alone (Kisima Ingitchuna),3.2,36,37,76
1308,101690993,Cinders,3.1,36,37,76
1308,101690993,Dysfunctional Systems Learning to Manage Chaos,2.8,36,37,76
1308,101690993,The Elder Scrolls IV Oblivion ,1.9,36,37,76
1308,101690993,Democracy 3,1.9,36,37,76
1308,101690993,Prince of Persia,1.3,36,37,76
1308,101690993,Prince of Persia The Sands of Time,1.1,36,37,76
1308,101690993,Octodad Dadliest Catch,1.1,36,37,76
1308,101690993,Killer is Dead,1.1,36,37,76
1308,101690993,Bastion,1,36,37,76
1308,101690993,Goat Simulator,0.9,36,37,76
1308,101690993,The Stanley Parable,0.8,36,37,76
1308,101690993,Counter-Strike Source,0.8,36,37,76
1308,101690993,The Binding of Isaac,0.8,36,37,76
1308,101690993,Don't Starve,0.6,36,37,76
1308,101690993,Defiance,0.4,36,37,76
1308,101690993,Lili Child of Geos,0.4,36,37,76
1308,101690993,"Papers, Please",0.3,36,37,76
1308,101690993,Hotline Miami,0.1,36,37,76
1309,82020006,Left 4 Dead 2,74,36,37,17
1309,82020006,Call of Duty Modern Warfare 2,15.8,36,37,17
1309,82020006,Call of Duty Modern Warfare 3 - Multiplayer,15.7,36,37,17
1309,82020006,PAYDAY 2,15.2,36,37,17
1309,82020006,Street Fighter IV,12.9,36,37,17
1309,82020006,Batman Arkham City GOTY,11.8,36,37,17
1309,82020006,Call of Duty 4 Modern Warfare,9.4,36,37,17
1309,82020006,Dead Island,9,36,37,17
1309,82020006,Call of Duty Modern Warfare 3,8.1,36,37,17
1309,82020006,DC Universe Online,7.3,36,37,17
1309,82020006,Call of Duty Modern Warfare 2 - Multiplayer,5.3,36,37,17
1309,82020006,Blur,3.2,36,37,17
1309,82020006,Star Wars - Battlefront II,2.8,36,37,17
1309,82020006,Alien Swarm,2.2,36,37,17
1309,82020006,Team Fortress 2,1.1,36,37,17
1309,82020006,Fallout New Vegas,1.1,36,37,17
1309,82020006,Age of Empires III Complete Collection,0.7,36,37,17
1310,189429276,Dota 2,5.6,36,37,1
1311,218215123,Dota 2,1.5,36,37,1
1312,198741200,Dota 2,0.5,36,37,1
1313,216211930,Dota 2,881,36,37,13
1313,216211930,Super Monday Night Combat,22,36,37,13
1313,216211930,Counter-Strike Global Offensive,10.5,36,37,13
1313,216211930,Metro Conflict,3.2,36,37,13
1313,216211930,Prime World,2.4,36,37,13
1313,216211930,Polarity,1.2,36,37,13
1313,216211930,Team Fortress 2,1.2,36,37,13
1313,216211930,Nosgoth,1.1,36,37,13
1313,216211930,PAYDAY 2,0.9,36,37,13
1313,216211930,Unturned,0.6,36,37,13
1313,216211930,Gear Up,0.3,36,37,13
1313,216211930,Counter-Strike Nexon Zombies,0.2,36,37,13
1313,216211930,NotGTAV,0.1,36,37,13
1314,42127150,NBA 2K9,3.4,36,37,1
1315,294250383,Dota 2,1.5,36,37,1
1316,255076487,Call of Duty Ghosts,17.8,36,37,1
1317,219780322,Dota 2,8.3,36,37,1
1318,236054259,Dota 2,0.8,36,37,1
1319,142494421,Train Simulator,41,36,37,1
1320,198071235,Dota 2,1.2,36,37,1
1321,155838344,Team Fortress 2,1.3,36,37,1
1322,149832495,Dota 2,9.5,36,37,1
1323,103984034,Sid Meier's Civilization V,90,36,37,2
1323,103984034,Rebel Galaxy,26,36,37,2
1324,280721592,Team Fortress 2,0.7,36,37,1
1325,136520135,Dota 2,7.1,36,37,1
1326,97069030,War Thunder,1835,36,37,12
1326,97069030,Company of Heroes (New Steam Version),101,36,37,12
1326,97069030,Magic The Gathering  Duels of the Planeswalkers 2012,84,36,37,12
1326,97069030,Dungeon Defenders,38,36,37,12
1326,97069030,Team Fortress 2,32,36,37,12
1326,97069030,"Warhammer 40,000 Dawn of War II  Retribution",31,36,37,12
1326,97069030,Dota 2,22,36,37,12
1326,97069030,Sanctum 2,17.6,36,37,12
1326,97069030,Dark Souls Prepare to Die Edition,3.1,36,37,12
1326,97069030,Company of Heroes Tales of Valor,0.3,36,37,12
1326,97069030,Company of Heroes,0.1,36,37,12
1326,97069030,PlanetSide 2,0.1,36,37,12
1327,296139952,Team Fortress 2,0.6,36,37,1
1328,300035772,Rebel Galaxy,8,36,37,1
1329,177519904,Dota 2,17.5,36,37,3
1329,177519904,HAWKEN,0.4,36,37,3
1329,177519904,Tom Clancy's Ghost Recon Phantoms - NA,0.2,36,37,3
1330,106028574,Fallout New Vegas,27,36,37,1
1331,260729536,Dota 2,0.5,36,37,1
1332,28031199,Counter-Strike Source,286,37,38,5
1332,28031199,Sid Meier's Civilization V,231,37,38,5
1332,28031199,Counter-Strike Global Offensive,9.4,37,38,5
1332,28031199,Napoleon Total War,3.8,37,38,5
1332,28031199,Call of Duty Black Ops - Multiplayer,0.2,37,38,5
1333,219554846,Dota 2,15.8,37,38,1
1334,138655214,Dota 2,1.7,37,38,1
1335,21075893,Half-Life 2 Deathmatch,0.4,37,38,1
1336,53898495,Guild Wars,981,37,38,73
1336,53898495,Neverwinter,234,37,38,73
1336,53898495,Warframe,190,37,38,73
1336,53898495,Borderlands 2,188,37,38,73
1336,53898495,The Witcher 3 Wild Hunt,177,37,38,73
1336,53898495,The Witcher 2 Assassins of Kings Enhanced Edition,161,37,38,73
1336,53898495,Dragon Age Origins - Ultimate Edition,112,37,38,73
1336,53898495,Baldur's Gate Enhanced Edition,95,37,38,73
1336,53898495,The Secret World,76,37,38,73
1336,53898495,FINAL FANTASY XIV A Realm Reborn,63,37,38,73
1336,53898495,Fallout New Vegas,63,37,38,73
1336,53898495,Saints Row IV,59,37,38,73
1336,53898495,The Elder Scrolls V Skyrim,58,37,38,73
1336,53898495,Sid Meier's Civilization V,52,37,38,73
1336,53898495,The Witcher Enhanced Edition,46,37,38,73
1336,53898495,Torchlight II,44,37,38,73
1336,53898495,Baldur's Gate II Enhanced Edition,36,37,38,73
1336,53898495,Titan Quest Immortal Throne,36,37,38,73
1336,53898495,DC Universe Online,35,37,38,73
1336,53898495,Pillars of Eternity,33,37,38,73
1336,53898495,Gauntlet ,29,37,38,73
1336,53898495,Magicka,28,37,38,73
1336,53898495,Grim Dawn,28,37,38,73
1336,53898495,Tomb Raider,25,37,38,73
1336,53898495,The Incredible Adventures of Van Helsing,25,37,38,73
1336,53898495,Unepic,24,37,38,73
1336,53898495,The Lord of the Rings War in the North,24,37,38,73
1336,53898495,Divinity Original Sin,21,37,38,73
1336,53898495,F.E.A.R. 3,18.8,37,38,73
1336,53898495,Victor Vran,18.6,37,38,73
1336,53898495,Terraria,16.6,37,38,73
1336,53898495,Hunted The Demon's Forge,16.3,37,38,73
1336,53898495,DmC Devil May Cry,16.3,37,38,73
1336,53898495,Legend of Grimrock,15.6,37,38,73
1336,53898495,Fallout 4,15.4,37,38,73
1336,53898495,Vampire The Masquerade - Bloodlines,14.2,37,38,73
1336,53898495,Starbound,14,37,38,73
1336,53898495,Dungeon Siege III,13.3,37,38,73
1336,53898495,Batman Arkham Asylum GOTY Edition,13.3,37,38,73
1336,53898495,Path of Exile,13,37,38,73
1336,53898495,The Testament of Sherlock Holmes,10.7,37,38,73
1336,53898495,Batman Arkham City GOTY,10.2,37,38,73
1336,53898495,Lara Croft and the Guardian of Light,6.9,37,38,73
1336,53898495,TERA,6.6,37,38,73
1336,53898495,Deponia,5.7,37,38,73
1336,53898495,Game Dev Tycoon,5.5,37,38,73
1336,53898495,FORCED,5,37,38,73
1336,53898495,Shadowrun Returns,5,37,38,73
1336,53898495,Assassin's Creed,4.1,37,38,73
1336,53898495,Might & Magic X - Legacy ,4.1,37,38,73
1336,53898495,Bastion,3.7,37,38,73
1336,53898495,Star Wars Knights of the Old Republic,3.4,37,38,73
1336,53898495,Portal 2,3.3,37,38,73
1336,53898495,Abyss Odyssey,3.2,37,38,73
1336,53898495,LIMBO,2.7,37,38,73
1336,53898495,FINAL FANTASY VII,2.4,37,38,73
1336,53898495,Fallout,2.3,37,38,73
1336,53898495,Duke Nukem Forever,2.1,37,38,73
1336,53898495,Killing Floor 2,1.7,37,38,73
1336,53898495,Defender's Quest Valley of the Forgotten,1.7,37,38,73
1336,53898495,Sacred 2 Gold,1.5,37,38,73
1336,53898495,Portal,1.2,37,38,73
1336,53898495,Prince of Persia The Sands of Time,1.1,37,38,73
1336,53898495,Half-Life 2,0.9,37,38,73
1336,53898495,Superbrothers Sword & Sworcery EP,0.7,37,38,73
1336,53898495,Oddworld Abe's Oddysee,0.6,37,38,73
1336,53898495,EverQuest Free-to-Play,0.6,37,38,73
1336,53898495,Left 4 Dead 2,0.5,37,38,73
1336,53898495,Fallout 2,0.5,37,38,73
1336,53898495,"Warhammer 40,000 Dawn of War II",0.4,37,38,73
1336,53898495,Wasteland 2,0.3,37,38,73
1336,53898495,Dungeonland,0.2,37,38,73
1336,53898495,Titan Quest,0.1,37,38,73
1337,240400609,Dota 2,7.6,37,38,1
1338,242300881,Dota 2,0.3,37,38,1
1339,219080305,Unturned,2.5,37,38,1
1340,64392327,Napoleon Total War,1648,37,38,10
1340,64392327,Mount & Blade Warband,1583,37,38,10
1340,64392327,Total War SHOGUN 2,984,37,38,10
1340,64392327,Total War ROME II - Emperor Edition,274,37,38,10
1340,64392327,Sid Meier's Civilization Beyond Earth,161,37,38,10
1340,64392327,Empire Total War,157,37,38,10
1340,64392327,XCOM Enemy Unknown,152,37,38,10
1340,64392327,Mount & Blade With Fire and Sword,124,37,38,10
1340,64392327,Galactic Civilizations III,120,37,38,10
1340,64392327,Sid Meier's Civilization V,98,37,38,10
1341,175423011,Rust,179,37,38,3
1341,175423011,No More Room in Hell,15.8,37,38,3
1341,175423011,PAYDAY The Heist,0.2,37,38,3
1342,77830706,Primal Carnage,357,37,38,44
1342,77830706,Kerbal Space Program,162,37,38,44
1342,77830706,Just Cause 2,117,37,38,44
1342,77830706,Grand Theft Auto V,104,37,38,44
1342,77830706,Rust,79,37,38,44
1342,77830706,7 Days to Die,72,37,38,44
1342,77830706,Garry's Mod,71,37,38,44
1342,77830706,Prison Architect,48,37,38,44
1342,77830706,Worms Reloaded,47,37,38,44
1342,77830706,Space Engineers,44,37,38,44
1342,77830706,Primal Carnage Extinction,41,37,38,44
1342,77830706,Mafia II,35,37,38,44
1342,77830706,Watch_Dogs,31,37,38,44
1342,77830706,DayZ,27,37,38,44
1342,77830706,Cities Skylines,22,37,38,44
1342,77830706,Dino D-Day,18.4,37,38,44
1342,77830706,Fallout New Vegas,17.7,37,38,44
1342,77830706,State of Decay,12.3,37,38,44
1342,77830706,PAYDAY 2,10.3,37,38,44
1342,77830706,The Forest,9.8,37,38,44
1342,77830706,Serious Sam 3 BFE,9.6,37,38,44
1342,77830706,Arma 2 Operation Arrowhead,8.6,37,38,44
1342,77830706,Medieval Engineers,8.1,37,38,44
1342,77830706,The Dead Linger,7.6,37,38,44
1342,77830706,ORION Prelude,6,37,38,44
1342,77830706,Just Cause 2 Multiplayer Mod,5.6,37,38,44
1342,77830706,Dying Light,5.1,37,38,44
1342,77830706,Grand Theft Auto IV,3.1,37,38,44
1342,77830706,Fallout 4,3,37,38,44
1342,77830706,H1Z1,2.9,37,38,44
1342,77830706,Arma 2,2.4,37,38,44
1342,77830706,Arma 2 DayZ Mod,2,37,38,44
1342,77830706,Homefront,2,37,38,44
1342,77830706,Kane & Lynch 2 Dog Days,1.9,37,38,44
1342,77830706,Dead Island,1.1,37,38,44
1342,77830706,Miscreated,1.1,37,38,44
1342,77830706,Fallen Earth,0.9,37,38,44
1342,77830706,LEGO Worlds,0.8,37,38,44
1342,77830706,Nether,0.6,37,38,44
1342,77830706,Blockland,0.5,37,38,44
1342,77830706,Blockscape,0.5,37,38,44
1342,77830706,BRINK,0.4,37,38,44
1342,77830706,Unturned,0.3,37,38,44
1342,77830706,Dota 2,0.3,37,38,44
1343,200039228,Soldier Front 2,0.6,37,38,1
1344,292196792,Dota 2,5.4,37,38,1
1345,268935456,Dota 2,0.3,37,38,1
1346,14758912,Counter-Strike,85,37,38,1
1347,249495968,Sniper Ghost Warrior 2,16.2,37,38,2
1347,249495968,HIS (Heroes In the Sky),0.1,37,38,2
1348,187692242,Sid Meier's Civilization V,49,37,38,3
1348,187692242,Spec Ops The Line,1.6,37,38,3
1348,187692242,Sid Meier's Civilization Beyond Earth,0.6,37,38,3
1349,44021324,Sid Meier's Civilization V,105,37,38,9
1349,44021324,BioShock,31,37,38,9
1349,44021324,Crysis,18.1,37,38,9
1349,44021324,Duke Nukem Forever,3.2,37,38,9
1349,44021324,BioShock 2,1.4,37,38,9
1349,44021324,The Longest Journey,0.6,37,38,9
1349,44021324,X-COM Enforcer,0.6,37,38,9
1349,44021324,Braid,0.4,37,38,9
1349,44021324,King Arthur - The Role-playing Wargame,0.3,37,38,9
1350,197279094,Unturned,19.6,37,38,3
1350,197279094,Magicka Wizard Wars,2,37,38,3
1350,197279094,Star Conflict,1.4,37,38,3
1351,93578126,Dota 2,1648,37,38,2
1351,93578126,Team Fortress 2,0.6,37,38,2
1352,282923824,Dota 2,4.7,37,38,2
1352,282923824,Clicker Heroes,0.1,37,38,2
1353,134839311,Arma 2 Operation Arrowhead,338,37,38,9
1353,134839311,Arma 2,9.7,37,38,9
1353,134839311,America's Army Proving Grounds,7.4,37,38,9
1353,134839311,Heroes & Generals,2.7,37,38,9
1353,134839311,Arma 2 DayZ Mod,1.3,37,38,9
1353,134839311,H1Z1,1.2,37,38,9
1353,134839311,Team Fortress 2,0.9,37,38,9
1353,134839311,theHunter,0.4,37,38,9
1353,134839311,Star Conflict,0.4,37,38,9
1354,198314976,theHunter,0.1,37,38,1
1355,169964396,Don't Starve,608,37,38,5
1355,169964396,Garry's Mod,7,37,38,5
1355,169964396,Solar 2,2.8,37,38,5
1355,169964396,Little Inferno,2.6,37,38,5
1355,169964396,Plug & Play,0.2,37,38,5
1356,285545510,Dota 2,0.4,37,38,1
1357,89229462,Counter-Strike Nexon Zombies,8.9,37,38,1
1358,131876863,Spiral Knights,234,37,38,22
1358,131876863,Rusty Hearts,143,37,38,22
1358,131876863,Elsword,116,37,38,22
1358,131876863,AirMech,30,37,38,22
1358,131876863,Zombies Monsters Robots,22,37,38,22
1358,131876863,Team Fortress 2,20,37,38,22
1358,131876863,Skullgirls,18.4,37,38,22
1358,131876863,Loadout,18.3,37,38,22
1358,131876863,La Tale,13.8,37,38,22
1358,131876863,Lost Saga North America,6.9,37,38,22
1358,131876863,Dragon Nest Europe,2.9,37,38,22
1358,131876863,Dota 2,2.3,37,38,22
1358,131876863,Magicka Wizard Wars,2.1,37,38,22
1358,131876863,Archeblade,2.1,37,38,22
1358,131876863,Dead Island Epidemic,1.6,37,38,22
1358,131876863,GunZ 2 The Second Duel,1.5,37,38,22
1358,131876863,Aura Kingdom,1,37,38,22
1358,131876863,Dragon's Prophet,0.9,37,38,22
1358,131876863,METAL SLUG DEFENSE,0.6,37,38,22
1358,131876863,Metal Reaper Online,0.4,37,38,22
1358,131876863,Divine Souls,0.4,37,38,22
1358,131876863,Infinity Wars - Animated Trading Card Game,0.2,37,38,22
1359,305912574,ARK Survival Evolved,14.5,37,38,2
1359,305912574,EVE Online,7.9,37,38,2
1360,155471453,Dota 2,1.5,37,38,1
1361,35009482,Team Fortress 2,211,37,38,17
1361,35009482,Garry's Mod,193,37,38,17
1361,35009482,Call of Duty Black Ops II - Multiplayer,100,37,38,17
1361,35009482,Half-Life 2 Deathmatch,67,37,38,17
1361,35009482,Saints Row The Third,30,37,38,17
1361,35009482,Ace of Spades,29,37,38,17
1361,35009482,Left 4 Dead 2,25,37,38,17
1361,35009482,Call of Duty Black Ops II - Zombies,10.6,37,38,17
1361,35009482,DC Universe Online,8.5,37,38,17
1361,35009482,StarForge,1.6,37,38,17
1361,35009482,Gothic 3,0.9,37,38,17
1361,35009482,Portal,0.6,37,38,17
1361,35009482,Gothic II Gold Edition,0.4,37,38,17
1361,35009482,AdVenture Capitalist,0.3,37,38,17
1361,35009482,Codename Gordon,0.3,37,38,17
1361,35009482,Half-Life 2 Lost Coast,0.3,37,38,17
1361,35009482,Alien Swarm,0.2,37,38,17
1362,136135322,The Binding of Isaac Rebirth,415,37,38,88
1362,136135322,Rust,100,37,38,88
1362,136135322,The Binding of Isaac,55,37,38,88
1362,136135322,Path of Exile,37,37,38,88
1362,136135322,Rogue Legacy,36,37,38,88
1362,136135322,The Elder Scrolls V Skyrim,25,37,38,88
1362,136135322,Don't Starve,23,37,38,88
1362,136135322,The Walking Dead,17.1,37,38,88
1362,136135322,Scribblenauts Unlimited,15,37,38,88
1362,136135322,South Park The Stick of Truth,13.4,37,38,88
1362,136135322,Portal 2,13.1,37,38,88
1362,136135322,Little Inferno,10.6,37,38,88
1362,136135322,Half-Life 2,10.2,37,38,88
1362,136135322,The Walking Dead Season Two,9.7,37,38,88
1362,136135322,Undertale,9.4,37,38,88
1362,136135322,Garry's Mod,8.8,37,38,88
1362,136135322,Shelter,8.4,37,38,88
1362,136135322,BattleBlock Theater,8.3,37,38,88
1362,136135322,The Wolf Among Us,7.9,37,38,88
1362,136135322,Botanicula,7.8,37,38,88
1362,136135322,FEZ,7.3,37,38,88
1362,136135322,Fingered,7,37,38,88
1362,136135322,Spore,6.8,37,38,88
1362,136135322,Spelunky,6.7,37,38,88
1362,136135322,Goat Simulator,6.1,37,38,88
1362,136135322,LEGO The Lord of the Rings,5.9,37,38,88
1362,136135322,Thomas Was Alone,5.4,37,38,88
1362,136135322,Rocketbirds Hardboiled Chicken,4.9,37,38,88
1362,136135322,World of Goo,4.7,37,38,88
1362,136135322,Insaniquarium! Deluxe,4.6,37,38,88
1362,136135322,Octodad Dadliest Catch,4.5,37,38,88
1362,136135322,Super Amazing Wagon Adventure,4.4,37,38,88
1362,136135322,Mark of the Ninja,4.3,37,38,88
1362,136135322,Portal,4.2,37,38,88
1362,136135322,Gunpoint,4.2,37,38,88
1362,136135322,Jazzpunk,3.9,37,38,88
1362,136135322,To the Moon,3.9,37,38,88
1362,136135322,DLC Quest,3.6,37,38,88
1362,136135322,LIMBO,3.6,37,38,88
1362,136135322,Evoland,3.6,37,38,88
1362,136135322,Surgeon Simulator,3.5,37,38,88
1362,136135322,The Stanley Parable,3.4,37,38,88
1362,136135322,Reus,3.1,37,38,88
1362,136135322,Viscera Cleanup Detail Santa's Rampage,3,37,38,88
1362,136135322,Home,3,37,38,88
1362,136135322,Amnesia The Dark Descent,2.7,37,38,88
1362,136135322,Machinarium,2.2,37,38,88
1362,136135322,World of Zoo,2.1,37,38,88
1362,136135322,Mount Your Friends,2.1,37,38,88
1362,136135322,A Walk in the Dark,2.1,37,38,88
1362,136135322,Don't Starve Together Beta,2.1,37,38,88
1362,136135322,Counter-Strike Source,2,37,38,88
1362,136135322,Always Sometimes Monsters,1.9,37,38,88
1362,136135322,Gomo,1.7,37,38,88
1362,136135322,Dead Pixels,1.6,37,38,88
1362,136135322,Unturned,1.5,37,38,88
